Date,River_Name,Water_Level_Meters,Danger_Mark_Meters
2015-08-14,Cooum,1.99,8.0
2015-08-14,Thamirabarani,1.72,12.0
2015-08-15,Cauvery,2.91,12.0
2015-08-15,Palar,2.75,12.0
2015-08-15,Adyar,3.07,8.0
2015-08-15,Cooum,1.5,8.0
2015-08-15,Thamirabarani,2.15,12.0
2015-08-16,Cauvery,2.65,12.0
2015-08-16,Palar,2.47,12.0
2015-08-16,Adyar,2.69,8.0
2015-08-16,Cooum,2.88,8.0
2015-08-16,Thamirabarani,2.92,12.0
2015-08-17,Cauvery,2.32,12.0
2015-08-17,Palar,2.9,12.0
2015-08-17,Adyar,2.42,8.0
2015-08-17,Cooum,2.26,8.0
2015-08-17,Thamirabarani,2.48,12.0
2015-08-18,Cauvery,2.06,12.0
2015-08-18,Palar,2.92,12.0
2015-08-18,Adyar,1.63,8.0
2015-08-18,Cooum,2.68,8.0
2015-08-18,Thamirabarani,2.32,12.0
2015-08-19,Cauvery,1.76,12.0
2015-08-19,Palar,2.7,12.0
2015-08-19,Adyar,2.49,8.0
2015-08-19,Cooum,3.03,8.0
2015-08-19,Thamirabarani,2.9,12.0
2015-08-20,Cauvery,2.35,12.0
2015-08-20,Palar,1.8,12.0
2015-08-20,Adyar,3.0,8.0
2015-08-20,Cooum,1.6,8.0
2015-08-20,Thamirabarani,2.81,12.0
2015-08-21,Cauvery,2.67,12.0
2015-08-21,Palar,2.19,12.0
2015-08-21,Adyar,2.41,8.0
2015-08-21,Cooum,1.6,8.0
2015-08-21,Thamirabarani,1.6,12.0
2015-08-22,Cauvery,1.66,12.0
2015-08-22,Palar,1.84,12.0
2015-08-22,Adyar,3.15,8.0
2015-08-22,Cooum,2.86,8.0
2015-08-22,Thamirabarani,2.25,12.0
2015-08-23,Cauvery,2.24,12.0
2015-08-23,Palar,1.57,12.0
2015-08-23,Adyar,1.66,8.0
2015-08-23,Cooum,2.04,8.0
2015-08-23,Thamirabarani,1.79,12.0
2015-08-24,Cauvery,2.46,12.0
2015-08-24,Palar,3.13,12.0
2015-08-24,Adyar,2.42,8.0
2015-08-24,Cooum,2.64,8.0
2015-08-24,Thamirabarani,2.36,12.0
2015-08-25,Cauvery,1.63,12.0
2015-08-25,Palar,2.84,12.0
2015-08-25,Adyar,1.75,8.0
2015-08-25,Cooum,2.44,8.0
2015-08-25,Thamirabarani,3.13,12.0
2015-08-26,Cauvery,1.85,12.0
2015-08-26,Palar,2.91,12.0
2015-08-26,Adyar,2.15,8.0
2015-08-26,Cooum,3.18,8.0
2015-08-26,Thamirabarani,1.7,12.0
2015-08-27,Cauvery,1.51,12.0
2015-08-27,Palar,2.4,12.0
2015-08-27,Adyar,2.36,8.0
2015-08-27,Cooum,2.22,8.0
2015-08-27,Thamirabarani,2.77,12.0
2015-08-28,Cauvery,2.41,12.0
2015-08-28,Palar,2.71,12.0
2015-08-28,Adyar,2.01,8.0
2015-08-28,Cooum,2.44,8.0
2015-08-28,Thamirabarani,1.68,12.0
2015-08-29,Cauvery,1.64,12.0
2015-08-29,Palar,2.8,12.0
2015-08-29,Adyar,1.75,8.0
2015-08-29,Cooum,2.76,8.0
2015-08-29,Thamirabarani,2.33,12.0
2015-08-30,Cauvery,3.07,12.0
2015-08-30,Palar,2.69,12.0
2015-08-30,Adyar,3.01,8.0
2015-08-30,Cooum,3.05,8.0
2015-08-30,Thamirabarani,2.28,12.0
2015-08-31,Cauvery,2.64,12.0
2015-08-31,Palar,2.7,12.0
2015-08-31,Adyar,2.54,8.0
2015-08-31,Cooum,2.75,8.0
2015-08-31,Thamirabarani,2.84,12.0
2015-09-01,Cauvery,3.14,12.0
2015-09-01,Palar,2.64,12.0
2015-09-01,Adyar,2.24,8.0
2015-09-01,Cooum,2.33,8.0
2015-09-01,Thamirabarani,2.62,12.0
2015-09-02,Cauvery,2.07,12.0
2015-09-02,Palar,2.59,12.0
2015-09-02,Adyar,2.85,8.0
2015-09-02,Cooum,1.97,8.0
2015-09-02,Thamirabarani,2.46,12.0
2015-09-03,Cauvery,2.73,12.0
2015-09-03,Palar,2.49,12.0
2015-09-03,Adyar,2.34,8.0
2015-09-03,Cooum,2.65,8.0
2015-09-03,Thamirabarani,2.74,12.0
2015-09-04,Cauvery,2.88,12.0
2015-09-04,Palar,2.33,12.0
2015-09-04,Adyar,2.7,8.0
2015-09-04,Cooum,2.62,8.0
2015-09-04,Thamirabarani,2.93,12.0
2015-09-05,Cauvery,2.29,12.0
2015-09-05,Palar,2.49,12.0
2015-09-05,Adyar,3.06,8.0
2015-09-05,Cooum,1.55,8.0
2015-09-05,Thamirabarani,2.86,12.0
2015-09-06,Cauvery,1.83,12.0
2015-09-06,Palar,1.99,12.0
2015-09-06,Adyar,1.7,8.0
2015-09-06,Cooum,1.63,8.0
2015-09-06,Thamirabarani,1.98,12.0
2015-09-07,Cauvery,3.12,12.0
2015-09-07,Palar,1.86,12.0
2015-09-07,Adyar,2.11,8.0
2015-09-07,Cooum,2.27,8.0
2015-09-07,Thamirabarani,2.71,12.0
2015-09-08,Cauvery,2.6,12.0
2015-09-08,Palar,2.38,12.0
2015-09-08,Adyar,2.26,8.0
2015-09-08,Cooum,2.03,8.0
2015-09-08,Thamirabarani,2.54,12.0
2015-09-09,Cauvery,2.04,12.0
2015-09-09,Palar,1.66,12.0
2015-09-09,Adyar,2.18,8.0
2015-09-09,Cooum,2.39,8.0
2015-09-09,Thamirabarani,3.07,12.0
2015-09-10,Cauvery,2.25,12.0
2015-09-10,Palar,2.68,12.0
2015-09-10,Adyar,2.86,8.0
2015-09-10,Cooum,2.52,8.0
2015-09-10,Thamirabarani,2.25,12.0
2015-09-11,Cauvery,2.91,12.0
2015-09-11,Palar,2.51,12.0
2015-09-11,Adyar,2.41,8.0
2015-09-11,Cooum,2.52,8.0
2015-09-11,Thamirabarani,2.91,12.0
2015-09-12,Cauvery,2.97,12.0
2015-09-12,Palar,2.76,12.0
2015-09-12,Adyar,2.92,8.0
2015-09-12,Cooum,1.9,8.0
2015-09-12,Thamirabarani,2.85,12.0
2015-09-13,Cauvery,2.83,12.0
2015-09-13,Palar,2.03,12.0
2015-09-13,Adyar,2.58,8.0
2015-09-13,Cooum,2.45,8.0
2015-09-13,Thamirabarani,2.96,12.0
2015-09-14,Cauvery,3.13,12.0
2015-09-14,Palar,1.67,12.0
2015-09-14,Adyar,1.84,8.0
2015-09-14,Cooum,3.1,8.0
2015-09-14,Thamirabarani,1.79,12.0
2015-09-15,Cauvery,1.8,12.0
2015-09-15,Palar,1.65,12.0
2015-09-15,Adyar,2.48,8.0
2015-09-15,Cooum,2.63,8.0
2015-09-15,Thamirabarani,2.62,12.0
2015-09-16,Cauvery,1.6,12.0
2015-09-16,Palar,2.98,12.0
2015-09-16,Adyar,1.65,8.0
2015-09-16,Cooum,1.99,8.0
2015-09-16,Thamirabarani,2.31,12.0
2015-09-17,Cauvery,2.7,12.0
2015-09-17,Palar,2.99,12.0
2015-09-17,Adyar,2.15,8.0
2015-09-17,Cooum,2.75,8.0
2015-09-17,Thamirabarani,2.34,12.0
2015-09-18,Cauvery,2.4,12.0
2015-09-18,Palar,3.08,12.0
2015-09-18,Adyar,2.52,8.0
2015-09-18,Cooum,2.95,8.0
2015-09-18,Thamirabarani,3.11,12.0
2015-09-19,Cauvery,3.2,12.0
2015-09-19,Palar,2.97,12.0
2015-09-19,Adyar,1.52,8.0
2015-09-19,Cooum,3.15,8.0
2015-09-19,Thamirabarani,2.05,12.0
2015-09-20,Cauvery,2.39,12.0
2015-09-20,Palar,2.63,12.0
2015-09-20,Adyar,1.65,8.0
2015-09-20,Cooum,2.98,8.0
2015-09-20,Thamirabarani,2.17,12.0
2015-09-21,Cauvery,3.02,12.0
2015-09-21,Palar,2.83,12.0
2015-09-21,Adyar,1.74,8.0
2015-09-21,Cooum,2.92,8.0
2015-09-21,Thamirabarani,2.95,12.0
2015-09-22,Cauvery,2.37,12.0
2015-09-22,Palar,1.79,12.0
2015-09-22,Adyar,2.01,8.0
2015-09-22,Cooum,2.69,8.0
2015-09-22,Thamirabarani,1.81,12.0
2015-09-23,Cauvery,2.98,12.0
2015-09-23,Palar,2.58,12.0
2015-09-23,Adyar,2.7,8.0
2015-09-23,Cooum,2.81,8.0
2015-09-23,Thamirabarani,1.98,12.0
2015-09-24,Cauvery,2.36,12.0
2015-09-24,Palar,2.31,12.0
2015-09-24,Adyar,2.58,8.0
2015-09-24,Cooum,2.05,8.0
2015-09-24,Thamirabarani,1.97,12.0
2015-09-25,Cauvery,2.65,12.0
2015-09-25,Palar,1.53,12.0
2015-09-25,Adyar,1.89,8.0
2015-09-25,Cooum,1.92,8.0
2015-09-25,Thamirabarani,2.54,12.0
2015-09-26,Cauvery,3.19,12.0
2015-09-26,Palar,1.72,12.0
2015-09-26,Adyar,2.18,8.0
2015-09-26,Cooum,2.97,8.0
2015-09-26,Thamirabarani,2.58,12.0
2015-09-27,Cauvery,2.05,12.0
2015-09-27,Palar,3.12,12.0
2015-09-27,Adyar,2.0,8.0
2015-09-27,Cooum,1.55,8.0
2015-09-27,Thamirabarani,2.46,12.0
2015-09-28,Cauvery,2.39,12.0
2015-09-28,Palar,2.45,12.0
2015-09-28,Adyar,2.82,8.0
2015-09-28,Cooum,2.98,8.0
2015-09-28,Thamirabarani,2.1,12.0
2015-09-29,Cauvery,1.94,12.0
2015-09-29,Palar,2.38,12.0
2015-09-29,Adyar,2.96,8.0
2015-09-29,Cooum,2.33,8.0
2015-09-29,Thamirabarani,1.66,12.0
2015-09-30,Cauvery,3.19,12.0
2015-09-30,Palar,3.07,12.0
2015-09-30,Adyar,2.62,8.0
2015-09-30,Cooum,1.52,8.0
2015-09-30,Thamirabarani,2.4,12.0
2015-10-01,Cauvery,2.37,12.0
2015-10-01,Palar,2.41,12.0
2015-10-01,Adyar,2.77,8.0
2015-10-01,Cooum,3.06,8.0
2015-10-01,Thamirabarani,2.1,12.0
2015-10-02,Cauvery,2.21,12.0
2015-10-02,Palar,2.4,12.0
2015-10-02,Adyar,2.73,8.0
2015-10-02,Cooum,2.67,8.0
2015-10-02,Thamirabarani,1.92,12.0
2015-10-03,Cauvery,3.15,12.0
2015-10-03,Palar,1.57,12.0
2015-10-03,Adyar,2.76,8.0
2015-10-03,Cooum,2.34,8.0
2015-10-03,Thamirabarani,1.66,12.0
2015-10-04,Cauvery,2.43,12.0
2015-10-04,Palar,2.76,12.0
2015-10-04,Adyar,1.53,8.0
2015-10-04,Cooum,2.58,8.0
2015-10-04,Thamirabarani,3.03,12.0
2015-10-05,Cauvery,2.62,12.0
2015-10-05,Palar,2.92,12.0
2015-10-05,Adyar,2.08,8.0
2015-10-05,Cooum,1.69,8.0
2015-10-05,Thamirabarani,2.28,12.0
2015-10-06,Cauvery,2.15,12.0
2015-10-06,Palar,2.11,12.0
2015-10-06,Adyar,2.72,8.0
2015-10-06,Cooum,2.85,8.0
2015-10-06,Thamirabarani,1.99,12.0
2015-10-07,Cauvery,2.31,12.0
2015-10-07,Palar,1.85,12.0
2015-10-07,Adyar,2.2,8.0
2015-10-07,Cooum,1.64,8.0
2015-10-07,Thamirabarani,2.51,12.0
2015-10-08,Cauvery,3.02,12.0
2015-10-08,Palar,2.22,12.0
2015-10-08,Adyar,2.75,8.0
2015-10-08,Cooum,2.63,8.0
2015-10-08,Thamirabarani,2.53,12.0
2015-10-09,Cauvery,2.44,12.0
2015-10-09,Palar,2.74,12.0
2015-10-09,Adyar,2.47,8.0
2015-10-09,Cooum,1.64,8.0
2015-10-09,Thamirabarani,2.24,12.0
2015-10-10,Cauvery,2.64,12.0
2015-10-10,Palar,2.06,12.0
2015-10-10,Adyar,2.85,8.0
2015-10-10,Cooum,2.6,8.0
2015-10-10,Thamirabarani,3.16,12.0
2015-10-11,Cauvery,1.92,12.0
2015-10-11,Palar,2.44,12.0
2015-10-11,Adyar,2.06,8.0
2015-10-11,Cooum,1.65,8.0
2015-10-11,Thamirabarani,2.21,12.0
2015-10-12,Cauvery,1.79,12.0
2015-10-12,Palar,2.89,12.0
2015-10-12,Adyar,2.18,8.0
2015-10-12,Cooum,2.25,8.0
2015-10-12,Thamirabarani,2.13,12.0
2015-10-13,Cauvery,2.34,12.0
2015-10-13,Palar,3.15,12.0
2015-10-13,Adyar,3.18,8.0
2015-10-13,Cooum,2.36,8.0
2015-10-13,Thamirabarani,3.16,12.0
2015-10-14,Cauvery,1.75,12.0
2015-10-14,Palar,3.05,12.0
2015-10-14,Adyar,1.88,8.0
2015-10-14,Cooum,3.14,8.0
2015-10-14,Thamirabarani,1.63,12.0
2015-10-15,Cauvery,1.67,12.0
2015-10-15,Palar,2.79,12.0
2015-10-15,Adyar,1.8,8.0
2015-10-15,Cooum,2.8,8.0
2015-10-15,Thamirabarani,1.52,12.0
2015-10-16,Cauvery,2.76,12.0
2015-10-16,Palar,1.59,12.0
2015-10-16,Adyar,1.6,8.0
2015-10-16,Cooum,2.06,8.0
2015-10-16,Thamirabarani,1.65,12.0
2015-10-17,Cauvery,1.53,12.0
2015-10-17,Palar,1.51,12.0
2015-10-17,Adyar,2.91,8.0
2015-10-17,Cooum,1.85,8.0
2015-10-17,Thamirabarani,2.9,12.0
2015-10-18,Cauvery,1.64,12.0
2015-10-18,Palar,3.13,12.0
2015-10-18,Adyar,2.42,8.0
2015-10-18,Cooum,2.09,8.0
2015-10-18,Thamirabarani,2.52,12.0
2015-10-19,Cauvery,2.02,12.0
2015-10-19,Palar,2.99,12.0
2015-10-19,Adyar,2.75,8.0
2015-10-19,Cooum,2.7,8.0
2015-10-19,Thamirabarani,3.1,12.0
2015-10-20,Cauvery,2.43,12.0
2015-10-20,Palar,3.11,12.0
2015-10-20,Adyar,2.11,8.0
2015-10-20,Cooum,2.72,8.0
2015-10-20,Thamirabarani,2.89,12.0
2015-10-21,Cauvery,1.54,12.0
2015-10-21,Palar,1.83,12.0
2015-10-21,Adyar,2.96,8.0
2015-10-21,Cooum,1.69,8.0
2015-10-21,Thamirabarani,2.12,12.0
2015-10-22,Cauvery,1.57,12.0
2015-10-22,Palar,2.37,12.0
2015-10-22,Adyar,2.64,8.0
2015-10-22,Cooum,1.72,8.0
2015-10-22,Thamirabarani,2.72,12.0
2015-10-23,Cauvery,2.1,12.0
2015-10-23,Palar,2.05,12.0
2015-10-23,Adyar,2.31,8.0
2015-10-23,Cooum,2.14,8.0
2015-10-23,Thamirabarani,1.8,12.0
2015-10-24,Cauvery,2.12,12.0
2015-10-24,Palar,2.53,12.0
2015-10-24,Adyar,2.54,8.0
2015-10-24,Cooum,2.66,8.0
2015-10-24,Thamirabarani,3.14,12.0
2015-10-25,Cauvery,2.79,12.0
2015-10-25,Palar,2.55,12.0
2015-10-25,Adyar,2.0,8.0
2015-10-25,Cooum,2.49,8.0
2015-10-25,Thamirabarani,2.07,12.0
2015-10-26,Cauvery,2.35,12.0
2015-10-26,Palar,2.23,12.0
2015-10-26,Adyar,2.16,8.0
2015-10-26,Cooum,2.04,8.0
2015-10-26,Thamirabarani,2.02,12.0
2015-10-27,Cauvery,2.04,12.0
2015-10-27,Palar,2.11,12.0
2015-10-27,Adyar,2.98,8.0
2015-10-27,Cooum,3.07,8.0
2015-10-27,Thamirabarani,2.31,12.0
2015-10-28,Cauvery,2.86,12.0
2015-10-28,Palar,2.9,12.0
2015-10-28,Adyar,2.38,8.0
2015-10-28,Cooum,2.07,8.0
2015-10-28,Thamirabarani,1.53,12.0
2015-10-29,Cauvery,2.51,12.0
2015-10-29,Palar,3.14,12.0
2015-10-29,Adyar,2.92,8.0
2015-10-29,Cooum,3.08,8.0
2015-10-29,Thamirabarani,2.28,12.0
2015-10-30,Cauvery,2.65,12.0
2015-10-30,Palar,2.59,12.0
2015-10-30,Adyar,2.12,8.0
2015-10-30,Cooum,2.71,8.0
2015-10-30,Thamirabarani,2.89,12.0
2015-10-31,Cauvery,2.86,12.0
2015-10-31,Palar,1.62,12.0
2015-10-31,Adyar,1.68,8.0
2015-10-31,Cooum,1.95,8.0
2015-10-31,Thamirabarani,2.1,12.0
2015-11-01,Cauvery,2.26,12.0
2015-11-01,Palar,2.32,12.0
2015-11-01,Adyar,2.99,8.0
2015-11-01,Cooum,3.06,8.0
2015-11-01,Thamirabarani,3.1,12.0
2015-11-02,Cauvery,2.58,12.0
2015-11-02,Palar,2.31,12.0
2015-11-02,Adyar,2.41,8.0
2015-11-02,Cooum,2.37,8.0
2015-11-02,Thamirabarani,1.95,12.0
2015-11-03,Cauvery,1.7,12.0
2015-11-03,Palar,2.73,12.0
2015-11-03,Adyar,3.05,8.0
2015-11-03,Cooum,2.96,8.0
2015-11-03,Thamirabarani,3.14,12.0
2015-11-04,Cauvery,1.98,12.0
2015-11-04,Palar,1.96,12.0
2015-11-04,Adyar,3.12,8.0
2015-11-04,Cooum,2.34,8.0
2015-11-04,Thamirabarani,2.8,12.0
2015-11-05,Cauvery,2.31,12.0
2015-11-05,Palar,3.03,12.0
2015-11-05,Adyar,2.42,8.0
2015-11-05,Cooum,2.08,8.0
2015-11-05,Thamirabarani,2.96,12.0
2015-11-06,Cauvery,1.68,12.0
2015-11-06,Palar,2.48,12.0
2015-11-06,Adyar,2.95,8.0
2015-11-06,Cooum,1.73,8.0
2015-11-06,Thamirabarani,1.89,12.0
2015-11-07,Cauvery,2.3,12.0
2015-11-07,Palar,2.42,12.0
2015-11-07,Adyar,2.87,8.0
2015-11-07,Cooum,2.74,8.0
2015-11-07,Thamirabarani,2.5,12.0
2015-11-08,Cauvery,2.07,12.0
2015-11-08,Palar,2.84,12.0
2015-11-08,Adyar,3.01,8.0
2015-11-08,Cooum,2.27,8.0
2015-11-08,Thamirabarani,2.12,12.0
2015-11-09,Cauvery,2.75,12.0
2015-11-09,Palar,2.95,12.0
2015-11-09,Adyar,2.29,8.0
2015-11-09,Cooum,3.18,8.0
2015-11-09,Thamirabarani,3.15,12.0
2015-11-10,Cauvery,2.01,12.0
2015-11-10,Palar,1.65,12.0
2015-11-10,Adyar,1.7,8.0
2015-11-10,Cooum,2.06,8.0
2015-11-10,Thamirabarani,2.35,12.0
2015-11-11,Cauvery,1.58,12.0
2015-11-11,Palar,1.74,12.0
2015-11-11,Adyar,2.06,8.0
2015-11-11,Cooum,2.45,8.0
2015-11-11,Thamirabarani,2.1,12.0
2015-11-12,Cauvery,2.71,12.0
2015-11-12,Palar,1.69,12.0
2015-11-12,Adyar,2.6,8.0
2015-11-12,Cooum,1.86,8.0
2015-11-12,Thamirabarani,3.07,12.0
2015-11-13,Cauvery,2.65,12.0
2015-11-13,Palar,2.74,12.0
2015-11-13,Adyar,2.81,8.0
2015-11-13,Cooum,2.49,8.0
2015-11-13,Thamirabarani,2.35,12.0
2015-11-14,Cauvery,3.17,12.0
2015-11-14,Palar,2.5,12.0
2015-11-14,Adyar,2.97,8.0
2015-11-14,Cooum,2.09,8.0
2015-11-14,Thamirabarani,1.69,12.0
2015-11-15,Cauvery,12.77,12.0
2015-11-15,Palar,12.3,12.0
2015-11-15,Adyar,13.54,8.0
2015-11-15,Cooum,17.11,8.0
2015-11-15,Thamirabarani,11.2,12.0
2015-11-16,Cauvery,13.18,12.0
2015-11-16,Palar,11.65,12.0
2015-11-16,Adyar,16.75,8.0
2015-11-16,Cooum,11.61,8.0
2015-11-16,Thamirabarani,16.04,12.0
2015-11-17,Cauvery,11.26,12.0
2015-11-17,Palar,11.63,12.0
2015-11-17,Adyar,14.42,8.0
2015-11-17,Cooum,12.69,8.0
2015-11-17,Thamirabarani,13.55,12.0
2015-11-18,Cauvery,15.64,12.0
2015-11-18,Palar,12.89,12.0
2015-11-18,Adyar,15.24,8.0
2015-11-18,Cooum,12.34,8.0
2015-11-18,Thamirabarani,12.67,12.0
2015-11-19,Cauvery,12.55,12.0
2015-11-19,Palar,14.83,12.0
2015-11-19,Adyar,11.32,8.0
2015-11-19,Cooum,14.43,8.0
2015-11-19,Thamirabarani,12.85,12.0
2015-11-20,Cauvery,14.74,12.0
2015-11-20,Palar,11.96,12.0
2015-11-20,Adyar,16.31,8.0
2015-11-20,Cooum,11.58,8.0
2015-11-20,Thamirabarani,11.38,12.0
2015-11-21,Cauvery,15.28,12.0
2015-11-21,Palar,15.22,12.0
2015-11-21,Adyar,12.42,8.0
2015-11-21,Cooum,15.86,8.0
2015-11-21,Thamirabarani,14.72,12.0
2015-11-22,Cauvery,14.37,12.0
2015-11-22,Palar,13.53,12.0
2015-11-22,Adyar,12.84,8.0
2015-11-22,Cooum,13.0,8.0
2015-11-22,Thamirabarani,13.07,12.0
2015-11-23,Cauvery,13.04,12.0
2015-11-23,Palar,14.15,12.0
2015-11-23,Adyar,12.63,8.0
2015-11-23,Cooum,12.92,8.0
2015-11-23,Thamirabarani,15.68,12.0
2015-11-24,Cauvery,13.86,12.0
2015-11-24,Palar,12.41,12.0
2015-11-24,Adyar,15.22,8.0
2015-11-24,Cooum,11.74,8.0
2015-11-24,Thamirabarani,12.6,12.0
2015-11-25,Cauvery,11.35,12.0
2015-11-25,Palar,15.7,12.0
2015-11-25,Adyar,12.19,8.0
2015-11-25,Cooum,13.14,8.0
2015-11-25,Thamirabarani,14.32,12.0
2015-11-26,Cauvery,16.28,12.0
2015-11-26,Palar,15.82,12.0
2015-11-26,Adyar,14.56,8.0
2015-11-26,Cooum,14.04,8.0
2015-11-26,Thamirabarani,14.88,12.0
2015-11-27,Cauvery,15.6,12.0
2015-11-27,Palar,11.6,12.0
2015-11-27,Adyar,14.98,8.0
2015-11-27,Cooum,11.82,8.0
2015-11-27,Thamirabarani,15.06,12.0
2015-11-28,Cauvery,16.06,12.0
2015-11-28,Palar,16.3,12.0
2015-11-28,Adyar,11.24,8.0
2015-11-28,Cooum,16.66,8.0
2015-11-28,Thamirabarani,11.31,12.0
2015-11-29,Cauvery,11.98,12.0
2015-11-29,Palar,12.59,12.0
2015-11-29,Adyar,15.17,8.0
2015-11-29,Cooum,15.71,8.0
2015-11-29,Thamirabarani,16.19,12.0
2015-11-30,Cauvery,11.62,12.0
2015-11-30,Palar,13.49,12.0
2015-11-30,Adyar,14.74,8.0
2015-11-30,Cooum,14.87,8.0
2015-11-30,Thamirabarani,11.42,12.0
2015-12-01,Cauvery,14.72,12.0
2015-12-01,Palar,13.16,12.0
2015-12-01,Adyar,15.68,8.0
2015-12-01,Cooum,12.11,8.0
2015-12-01,Thamirabarani,15.29,12.0
2015-12-02,Cauvery,15.32,12.0
2015-12-02,Palar,14.59,12.0
2015-12-02,Adyar,12.12,8.0
2015-12-02,Cooum,12.09,8.0
2015-12-02,Thamirabarani,15.31,12.0
2015-12-03,Cauvery,15.37,12.0
2015-12-03,Palar,14.41,12.0
2015-12-03,Adyar,11.96,8.0
2015-12-03,Cooum,16.63,8.0
2015-12-03,Thamirabarani,15.42,12.0
2015-12-04,Cauvery,15.48,12.0
2015-12-04,Palar,15.15,12.0
2015-12-04,Adyar,12.94,8.0
2015-12-04,Cooum,13.69,8.0
2015-12-04,Thamirabarani,16.02,12.0
2015-12-05,Cauvery,14.43,12.0
2015-12-05,Palar,15.85,12.0
2015-12-05,Adyar,11.68,8.0
2015-12-05,Cooum,14.81,8.0
2015-12-05,Thamirabarani,12.07,12.0
2015-12-06,Cauvery,2.84,12.0
2015-12-06,Palar,2.64,12.0
2015-12-06,Adyar,2.62,8.0
2015-12-06,Cooum,1.69,8.0
2015-12-06,Thamirabarani,1.67,12.0
2015-12-07,Cauvery,1.5,12.0
2015-12-07,Palar,1.8,12.0
2015-12-07,Adyar,2.24,8.0
2015-12-07,Cooum,2.13,8.0
2015-12-07,Thamirabarani,2.47,12.0
2015-12-08,Cauvery,2.16,12.0
2015-12-08,Palar,1.61,12.0
2015-12-08,Adyar,2.77,8.0
2015-12-08,Cooum,1.77,8.0
2015-12-08,Thamirabarani,2.89,12.0
2015-12-09,Cauvery,2.55,12.0
2015-12-09,Palar,2.44,12.0
2015-12-09,Adyar,1.97,8.0
2015-12-09,Cooum,2.71,8.0
2015-12-09,Thamirabarani,2.73,12.0
2015-12-10,Cauvery,2.55,12.0
2015-12-10,Palar,3.12,12.0
2015-12-10,Adyar,2.98,8.0
2015-12-10,Cooum,3.02,8.0
2015-12-10,Thamirabarani,2.44,12.0
2015-12-11,Cauvery,1.81,12.0
2015-12-11,Palar,1.77,12.0
2015-12-11,Adyar,1.93,8.0
2015-12-11,Cooum,1.56,8.0
2015-12-11,Thamirabarani,1.92,12.0
2015-12-12,Cauvery,2.91,12.0
2015-12-12,Palar,2.15,12.0
2015-12-12,Adyar,1.9,8.0
2015-12-12,Cooum,1.7,8.0
2015-12-12,Thamirabarani,3.16,12.0
2015-12-13,Cauvery,2.74,12.0
2015-12-13,Palar,2.83,12.0
2015-12-13,Adyar,2.1,8.0
2015-12-13,Cooum,2.78,8.0
2015-12-13,Thamirabarani,2.98,12.0
2015-12-14,Cauvery,2.51,12.0
2015-12-14,Palar,2.36,12.0
2015-12-14,Adyar,3.15,8.0
2015-12-14,Cooum,1.79,8.0
2015-12-14,Thamirabarani,1.76,12.0
2015-12-15,Cauvery,2.24,12.0
2015-12-15,Palar,2.53,12.0
2015-12-15,Adyar,1.62,8.0
2015-12-15,Cooum,2.85,8.0
2015-12-15,Thamirabarani,1.73,12.0
2015-12-16,Cauvery,1.66,12.0
2015-12-16,Palar,3.02,12.0
2015-12-16,Adyar,2.64,8.0
2015-12-16,Cooum,2.87,8.0
2015-12-16,Thamirabarani,2.51,12.0
2015-12-17,Cauvery,3.01,12.0
2015-12-17,Palar,2.81,12.0
2015-12-17,Adyar,1.84,8.0
2015-12-17,Cooum,3.16,8.0
2015-12-17,Thamirabarani,1.82,12.0
2015-12-18,Cauvery,2.86,12.0
2015-12-18,Palar,2.12,12.0
2015-12-18,Adyar,1.51,8.0
2015-12-18,Cooum,3.17,8.0
2015-12-18,Thamirabarani,2.19,12.0
2015-12-19,Cauvery,1.68,12.0
2015-12-19,Palar,2.92,12.0
2015-12-19,Adyar,2.98,8.0
2015-12-19,Cooum,2.81,8.0
2015-12-19,Thamirabarani,2.74,12.0
2015-12-20,Cauvery,3.19,12.0
2015-12-20,Palar,2.34,12.0
2015-12-20,Adyar,2.44,8.0
2015-12-20,Cooum,1.71,8.0
2015-12-20,Thamirabarani,3.0,12.0
2015-12-21,Cauvery,2.18,12.0
2015-12-21,Palar,2.56,12.0
2015-12-21,Adyar,1.67,8.0
2015-12-21,Cooum,2.13,8.0
2015-12-21,Thamirabarani,3.07,12.0
2015-12-22,Cauvery,2.37,12.0
2015-12-22,Palar,2.32,12.0
2015-12-22,Adyar,2.25,8.0
2015-12-22,Cooum,1.56,8.0
2015-12-22,Thamirabarani,2.81,12.0
2015-12-23,Cauvery,2.7,12.0
2015-12-23,Palar,2.29,12.0
2015-12-23,Adyar,2.85,8.0
2015-12-23,Cooum,2.05,8.0
2015-12-23,Thamirabarani,2.3,12.0
2015-12-24,Cauvery,2.38,12.0
2015-12-24,Palar,2.51,12.0
2015-12-24,Adyar,1.64,8.0
2015-12-24,Cooum,3.05,8.0
2015-12-24,Thamirabarani,1.97,12.0
2015-12-25,Cauvery,2.07,12.0
2015-12-25,Palar,2.38,12.0
2015-12-25,Adyar,2.61,8.0
2015-12-25,Cooum,1.86,8.0
2015-12-25,Thamirabarani,2.27,12.0
2015-12-26,Cauvery,2.61,12.0
2015-12-26,Palar,2.03,12.0
2015-12-26,Adyar,2.73,8.0
2015-12-26,Cooum,3.08,8.0
2015-12-26,Thamirabarani,2.9,12.0
2015-12-27,Cauvery,1.77,12.0
2015-12-27,Palar,2.83,12.0
2015-12-27,Adyar,2.62,8.0
2015-12-27,Cooum,2.08,8.0
2015-12-27,Thamirabarani,1.63,12.0
2015-12-28,Cauvery,2.54,12.0
